ma_giao_dich,ma_khach_hang,ma_san_pham,ma_cua_hang,so_luong,don_gia,so_tien_giam_gia,phi_van_chuyen,khoa_ngay,ma_thanh_toan
TX0013511240313004,CUS0013511,SYSN10004580,SH3750775,1,359100,35900,20000,20240313,2
TX0013511240729007,CUS0013511,SYSN10005853,SH9485444,1,366800,18300,15000,20240729,6
TX0013511241002008,CUS0013511,SYSN10005889,SH8295371,1,392400,78500,0,20241002,2
TX0013511241214009,CUS0013511,SYSN10005741,SH7347525,1,323700,0,0,20241214,3
TX0013511250107010,CUS0013511,SYSN10001468,SH8386086,1,486700,0,15000,20250107,5
TX0013511250516011,CUS0013511,SYSN10007704,SH8416066,4,340200,204100,30000,20250516,2
TX0013511250601012,CUS0013511,SYSN10006349,SH7815071,1,502100,0,0,20250601,5
TX0013512240808000,CUS0013512,SYSN10003943,SH9410273,1,178300,28100,15000,20240808,1
TX0013512250611001,CUS0013512,SYSN10003283,SH8294423,1,178900,0,30000,20250611,1
TX0013512251208002,CUS0013512,SYSN10001750,SH8339206,1,69300,13900,0,20251208,2
TX0013512251217003,CUS0013512,SYSN10005132,SH2977669,1,147100,0,20000,20251217,5
TX0013513251111000,CUS0013513,SYSN10000665,SH5752935,1,66800,30100,15000,20251111,4
TX0013514250918000,CUS0013514,SYSN10006232,SH7670460,1,315400,15800,0,20250918,6
TX0013514251213001,CUS0013514,SYSN10004350,SH5902041,1,171600,0,0,20251213,1
TX0013515250821000,CUS0013515,SYSN10005005,SH4918712,1,68700,0,20000,20250821,6
TX0013516251218000,CUS0013516,SYSN10000831,SH5878387,1,228400,11400,0,20251218,2
TX0013517230219000,CUS0013517,SYSN10005585,SH2675580,1,458000,0,0,20230219,2
TX0013517241222002,CUS0013517,SYSN10005368,SH5184341,2,103800,20800,15000,20241222,5
TX0013518230717000,CUS0013518,SYSN10006252,SH7263627,1,389200,0,15000,20230717,2
TX0013518231028002,CUS0013518,SYSN10004375,SH9158212,1,530700,26500,0,20231028,6
TX0013519221011000,CUS0013519,SYSN10000596,SH1827040,1,82000,0,30000,20221011,2
TX0013519240602001,CUS0013519,SYSN10004182,SH4579252,1,45500,6800,20000,20240602,4
TX0013520230119000,CUS0013520,SYSN10006235,SH6061591,1,98600,4900,0,20230119,2
TX0013521220203000,CUS0013521,SYSN10004993,SH9740376,1,341700,102500,30000,20220203,2
TX0013521220529001,CUS0013521,SYSN10007579,SH6686716,1,290000,0,0,20220529,5
TX0013521220610002,CUS0013521,SYSN10003194,SH8797852,1,319700,0,15000,20220610,6
TX0013521220705003,CUS0013521,SYSN10001160,SH9753742,1,747000,0,15000,20220705,2
TX0013521220925004,CUS0013521,SYSN10003410,SH6705386,1,346600,0,30000,20220925,2
TX0013521221009005,CUS0013521,SYSN10003318,SH2469501,3,259400,373900,0,20221009,4
TX0013521221123006,CUS0013521,SYSN10004805,SH7946254,3,499800,149900,0,20221123,5
TX0013521230105007,CUS0013521,SYSN10007606,SH8164308,2,355600,0,20000,20230105,4
TX0013521230317008,CUS0013521,SYSN10000077,SH9235577,3,373800,56100,15000,20230317,5
TX0013521230520009,CUS0013521,SYSN10005299,SH6619594,2,378500,0,20000,20230520,6
TX0013521230620010,CUS0013521,SYSN10002487,SH1213278,2,524600,209900,0,20230620,6
TX0013521230724011,CUS0013521,SYSN10007606,SH8164308,1,344500,17200,15000,20230724,2
TX0013521231006012,CUS0013521,SYSN10003232,SH3218526,1,378800,0,30000,20231006,4
TX0013521231020013,CUS0013521,SYSN10006313,SH5439814,1,318500,0,20000,20231020,5
TX0013521231216015,CUS0013521,SYSN10007840,SH8199919,1,522100,0,20000,20231216,1
TX0013521240303016,CUS0013521,SYSN10002317,SH9176265,2,305200,0,15000,20240303,5
TX0013521240326017,CUS0013521,SYSN10007201,SH5031718,2,910900,182200,0,20240326,3
TX0013521240422018,CUS0013521,SYSN10005194,SH7135067,1,741800,0,15000,20240422,5
TX0013521241107019,CUS0013521,SYSN10006117,SH7598577,2,490700,0,0,20241107,2
TX0013521241219020,CUS0013521,SYSN10007954,SH5975491,1,363500,0,0,20241219,2
TX0013521250219021,CUS0013521,SYSN10005024,SH3934441,1,376600,18800,0,20250219,4
TX0013521250308022,CUS0013521,SYSN10006551,SH6892384,1,406300,103200,0,20250308,2
TX0013521251002023,CUS0013521,SYSN10003410,SH6705386,1,362800,54400,30000,20251002,3
TX0013521251019024,CUS0013521,SYSN10006232,SH7670460,2,310800,93200,0,20251019,3
TX0013521251106025,CUS0013521,SYSN10007624,SH4593100,2,446500,89300,20000,20251106,2
TX0013521251230026,CUS0013521,SYSN10002414,SH5918412,2,558200,111600,15000,20251230,6
TX0013522251224000,CUS0013522,SYSN10006554,SH4675766,1,174300,52300,30000,20251224,2
TX0013523250205000,CUS0013523,SYSN10000749,SH9627700,1,197100,29600,0,20250205,6
TX0013523250415001,CUS0013523,SYSN10004878,SH6455474,3,186200,55900,20000,20250415,2
TX0013524241212000,CUS0013524,SYSN10006980,SH4550264,4,357800,517000,20000,20241212,6
TX0013524241212001,CUS0013524,SYSN10001584,SH7643612,1,232100,84800,30000,20241212,2
TX0013524241212002,CUS0013524,SYSN10003310,SH4883185,2,522100,233700,15000,20241212,2
TX0013524241214003,CUS0013524,SYSN10004106,SH8514949,2,354500,0,0,20241214,3
TX0013524241225005,CUS0013524,SYSN10004853,SH8882503,1,371500,165700,15000,20241225,2
TX0013524241225006,CUS0013524,SYSN10000340,SH7616116,3,594600,450700,0,20241225,5
TX0013524241228007,CUS0013524,SYSN10006976,SH1690978,1,337400,0,30000,20241228,6
TX0013524241228008,CUS0013524,SYSN10006111,SH5546237,3,322300,0,0,20241228,6
TX0013525251118001,CUS0013525,SYSN10005116,SH9768275,1,118700,11900,0,20251118,5
TX0013526251019000,CUS0013526,SYSN10001039,SH8227688,1,165200,0,15000,20251019,6
TX0013526251101001,CUS0013526,SYSN10001428,SH8448286,1,117800,0,0,20251101,4
TX0013526251106002,CUS0013526,SYSN10004074,SH2632827,1,366700,73300,0,20251106,2
TX0013526251217004,CUS0013526,SYSN10002588,SH1789295,3,189000,0,15000,20251217,5
TX0013526251219005,CUS0013526,SYSN10007049,SH3393804,1,290000,0,0,20251219,2
TX0013526251219006,CUS0013526,SYSN10006738,SH9397114,2,122800,12300,30000,20251219,6
TX0013526251221007,CUS0013526,SYSN10000166,SH2662338,1,159100,8000,20000,20251221,1
TX0013526251221008,CUS0013526,SYSN10005909,SH1699056,1,221800,33300,30000,20251221,2
TX0013526251223009,CUS0013526,SYSN10001402,SH9317941,1,127200,25400,15000,20251223,5
TX0013526251225010,CUS0013526,SYSN10004764,SH1912429,1,176600,43700,15000,20251225,5
TX0013527241214000,CUS0013527,SYSN10000892,SH8165791,1,454400,0,20000,20241214,1
TX0013527250105001,CUS0013527,SYSN10003189,SH2367132,1,171000,0,0,20250105,5
TX0013527250429003,CUS0013527,SYSN10007607,SH8652851,1,89700,13500,0,20250429,6
TX0013527250925004,CUS0013527,SYSN10006187,SH7062488,2,120400,24100,0,20250925,2
TX0013528231202000,CUS0013528,SYSN10003925,SH3893887,1,57700,8700,15000,20231202,2
TX0013529231230000,CUS0013529,SYSN10005307,SH8577767,1,55700,0,30000,20231230,2
TX0013530231219000,CUS0013530,SYSN10004004,SH1449635,1,393200,39300,0,20231219,2
TX0013530231223001,CUS0013530,SYSN10002229,SH2794644,3,121600,18200,15000,20231223,2
TX0013530240222002,CUS0013530,SYSN10004919,SH4939090,3,182600,0,0,20240222,2
TX0013530241107003,CUS0013530,SYSN10000920,SH3637534,1,174600,34900,15000,20241107,6
TX0013530250725004,CUS0013530,SYSN10006098,SH1795645,1,182800,18300,0,20250725,6
TX0013531250920000,CUS0013531,SYSN10000072,SH8987516,3,280900,0,0,20250920,3
TX0013531251111001,CUS0013531,SYSN10005077,SH2931889,1,96900,19300,20000,20251111,4
TX0013532231229000,CUS0013532,SYSN10006722,SH6446890,1,93400,0,0,20231229,1
TX0013533231116000,CUS0013533,SYSN10005217,SH2984160,1,77300,7700,0,20231116,2
TX0013533240624001,CUS0013533,SYSN10002429,SH8760737,1,145500,7300,30000,20240624,2
TX0013533250329002,CUS0013533,SYSN10003621,SH5494644,2,56600,0,0,20250329,6
TX0013534250502000,CUS0013534,SYSN10007867,SH2624447,1,90900,9100,15000,20250502,5
TX0013535241216000,CUS0013535,SYSN10002590,SH5672721,1,41100,2100,0,20241216,2
TX0013535241217001,CUS0013535,SYSN10000374,SH2622400,2,74400,7400,0,20241217,3
TX0013536240908000,CUS0013536,SYSN10001933,SH5662904,2,478500,450000,0,20240908,3
TX0013536241024002,CUS0013536,SYSN10003031,SH8639157,4,324900,0,30000,20241024,4
TX0013536241028003,CUS0013536,SYSN10007899,SH5090716,1,591300,0,0,20241028,2
TX0013536241101004,CUS0013536,SYSN10006873,SH1683172,1,527100,52700,0,20241101,2
TX0013536241117005,CUS0013536,SYSN10007098,SH2893323,1,318100,63600,0,20241117,6
TX0013536241127006,CUS0013536,SYSN10007046,SH1025762,1,532900,26600,0,20241127,2
TX0013536241130007,CUS0013536,SYSN10000849,SH6105693,1,1418200,0,15000,20241130,2
TX0013536241225008,CUS0013536,SYSN10003729,SH5921478,2,747900,744700,0,20241225,1
TX0013537250203000,CUS0013537,SYSN10007869,SH5090937,2,117700,35300,0,20250203,1
TX0013538231028000,CUS0013538,SYSN10002750,SH1438459,1,197200,29600,20000,20231028,6
TX0013538240808001,CUS0013538,SYSN10000509,SH6265911,3,430300,466800,0,20240808,6
TX0013538241104002,CUS0013538,SYSN10005208,SH6591855,1,170700,0,30000,20241104,2
TX0013538241111003,CUS0013538,SYSN10007560,SH9602547,4,232600,403700,15000,20241111,6
TX0013539250317000,CUS0013539,SYSN10001769,SH2061460,2,101100,30300,0,20250317,2
TX0013539251123001,CUS0013539,SYSN10000450,SH3699938,1,168500,0,15000,20251123,6
TX0013540231008000,CUS0013540,SYSN10007434,SH2360022,1,225800,22600,0,20231008,4
TX0013540231127001,CUS0013540,SYSN10004027,SH1014095,1,151100,15100,30000,20231127,1
TX0013540250104002,CUS0013540,SYSN10002176,SH4736959,2,109800,0,30000,20250104,5
TX0013540250512003,CUS0013540,SYSN10004099,SH1552596,1,63800,3200,15000,20250512,2
TX0013541240724001,CUS0013541,SYSN10002672,SH6241357,2,509800,51000,30000,20240724,5
TX0013541240831003,CUS0013541,SYSN10004125,SH1556646,2,627500,0,15000,20240831,4
TX0013541240905004,CUS0013541,SYSN10006794,SH4697866,2,369400,0,20000,20240905,2
TX0013541241022005,CUS0013541,SYSN10000970,SH9213304,1,624700,0,15000,20241022,2
TX0013541241203006,CUS0013541,SYSN10004195,SH3647418,2,320300,32000,30000,20241203,2
TX0013542240901000,CUS0013542,SYSN10000098,SH7425184,1,83200,0,30000,20240901,6
TX0013542250608001,CUS0013542,SYSN10001990,SH6497119,1,25900,0,20000,20250608,4
TX0013544241230000,CUS0013544,SYSN10004252,SH4669305,1,87000,0,30000,20241230,2
TX0013544241230001,CUS0013544,SYSN10002814,SH2459833,1,85100,8500,15000,20241230,2
TX0013545240320001,CUS0013545,SYSN10006122,SH3419969,1,816700,0,0,20240320,6
TX0013545240419002,CUS0013545,SYSN10005687,SH7248414,1,357300,35700,20000,20240419,4
TX0013545240420003,CUS0013545,SYSN10000817,SH7511061,2,760300,0,0,20240420,6
TX0013545240809004,CUS0013545,SYSN10002861,SH1624142,1,374600,18700,0,20240809,5
TX0013545240826005,CUS0013545,SYSN10006313,SH5439814,1,326800,0,0,20240826,1
TX0013545241102006,CUS0013545,SYSN10007948,SH8001145,2,410900,41100,30000,20241102,6
TX0013545250225007,CUS0013545,SYSN10005751,SH7969139,2,437100,0,0,20250225,4
TX0013545250329008,CUS0013545,SYSN10007608,SH1673434,1,622000,0,20000,20250329,1
TX0013545250516009,CUS0013545,SYSN10007849,SH3145028,2,338900,0,20000,20250516,6
TX0013545250722010,CUS0013545,SYSN10001732,SH1653284,2,331000,0,30000,20250722,4
TX0013545250829011,CUS0013545,SYSN10006689,SH4334151,1,429100,0,20000,20250829,6
TX0013545251118012,CUS0013545,SYSN10003560,SH4249389,3,288000,129600,0,20251118,6
TX0013546251017000,CUS0013546,SYSN10002676,SH8468713,3,107500,0,0,20251017,2
TX0013546251128001,CUS0013546,SYSN10000733,SH7069317,1,79500,11900,0,20251128,1
TX0013546251203002,CUS0013546,SYSN10003617,SH4373270,1,223800,22400,0,20251203,3
TX0013547251028000,CUS0013547,SYSN10003964,SH9558134,1,144100,0,0,20251028,4
TX0013547251105001,CUS0013547,SYSN10006274,SH5205147,1,417000,0,30000,20251105,2
TX0013547251105002,CUS0013547,SYSN10001452,SH9817680,1,184300,0,0,20251105,3
TX0013547251111004,CUS0013547,SYSN10007805,SH9075443,1,220900,56700,0,20251111,5
TX0013548230414000,CUS0013548,SYSN10003153,SH1524116,1,181500,9100,0,20230414,4
TX0013548230702001,CUS0013548,SYSN10002269,SH5935684,1,208200,0,15000,20230702,2
TX0013548230923002,CUS0013548,SYSN10004086,SH1727920,1,156900,0,0,20230923,3
TX0013548250711003,CUS0013548,SYSN10002442,SH2291416,1,174000,8700,20000,20250711,5
TX0013549250121000,CUS0013549,SYSN10004758,SH1491507,2,427500,0,15000,20250121,5
TX0013549251025001,CUS0013549,SYSN10006311,SH8445119,1,395100,118500,0,20251025,6
TX0013549251104002,CUS0013549,SYSN10003321,SH5557092,3,348200,0,20000,20251104,2
TX0013550231203000,CUS0013550,SYSN10000737,SH6051155,1,109600,11000,0,20231203,2
TX0013550240517001,CUS0013550,SYSN10007644,SH7408817,1,164100,0,0,20240517,4
TX0013550250721004,CUS0013550,SYSN10007470,SH2026553,1,521500,0,0,20250721,2
TX0013551251023000,CUS0013551,SYSN10005735,SH3376507,1,114200,0,0,20251023,2
TX0013552251230000,CUS0013552,SYSN10003980,SH3276949,1,173800,8700,0,20251230,5
TX0013553250423000,CUS0013553,SYSN10003190,SH9089823,1,306300,0,20000,20250423,2
TX0013553250511002,CUS0013553,SYSN10005486,SH7659900,2,429800,0,0,20250511,6
TX0013553250526003,CUS0013553,SYSN10006834,SH2138616,1,965800,0,20000,20250526,6
TX0013553250608004,CUS0013553,SYSN10004159,SH6760768,3,318200,286400,0,20250608,6
TX0013553250611005,CUS0013553,SYSN10007177,SH2917861,1,429300,21500,0,20250611,4
TX0013553250623006,CUS0013553,SYSN10006666,SH2387142,2,310600,62100,0,20250623,6
TX0013553251025007,CUS0013553,SYSN10000360,SH6412383,2,565600,113100,20000,20251025,2
TX0013553251111008,CUS0013553,SYSN10007658,SH3799477,2,234000,166900,0,20251111,6
TX0013553251123009,CUS0013553,SYSN10005995,SH2328642,1,697100,69700,15000,20251123,2
TX0013553251212011,CUS0013553,SYSN10006111,SH5546237,1,240100,106500,20000,20251212,3
TX0013553251228012,CUS0013553,SYSN10005032,SH1872177,1,317300,0,30000,20251228,4
TX0013554241216000,CUS0013554,SYSN10006571,SH1105716,2,152700,0,0,20241216,2
TX0013554250121001,CUS0013554,SYSN10004325,SH6558135,2,84600,0,30000,20250121,3
TX0013554250814002,CUS0013554,SYSN10003508,SH3169300,1,48800,0,0,20250814,6
TX0013554251210003,CUS0013554,SYSN10003785,SH2731726,1,146900,14700,0,20251210,5
TX0013555220420000,CUS0013555,SYSN10003729,SH5921478,2,693500,69400,0,20220420,2
TX0013555220630002,CUS0013555,SYSN10004449,SH6923686,2,339600,225000,0,20220630,2
TX0013555220911003,CUS0013555,SYSN10004327,SH2008884,2,327300,98200,0,20220911,5
TX0013555230206004,CUS0013555,SYSN10000546,SH2002860,3,616500,92500,30000,20230206,4
TX0013555230425005,CUS0013555,SYSN10001569,SH1297120,2,352100,0,0,20230425,6
TX0013555230715006,CUS0013555,SYSN10004159,SH6760768,2,333600,100100,20000,20230715,2
TX0013555231111008,CUS0013555,SYSN10007369,SH8142072,2,265500,205800,30000,20231111,2
TX0013555240325009,CUS0013555,SYSN10002050,SH7260277,1,347400,69500,20000,20240325,2
TX0013555250529010,CUS0013555,SYSN10000215,SH9204110,1,349000,34900,20000,20250529,5
TX0013555250607011,CUS0013555,SYSN10007470,SH2026553,4,558500,223400,20000,20250607,2
TX0013555250929012,CUS0013555,SYSN10001973,SH8448185,3,317700,190600,20000,20250929,2
TX0013556231212000,CUS0013556,SYSN10000043,SH5382463,1,48200,11400,15000,20231212,6
TX0013557250902001,CUS0013557,SYSN10004961,SH1120806,1,73800,14800,0,20250902,1
TX0013558250728000,CUS0013558,SYSN10005209,SH1619977,1,170200,0,20000,20250728,4
TX0013558250808001,CUS0013558,SYSN10005818,SH5175927,2,160600,131100,20000,20250808,5
TX0013559251112001,CUS0013559,SYSN10005555,SH2963284,2,183200,0,0,20251112,6
TX0013560230926000,CUS0013560,SYSN10001990,SH6497119,1,24800,0,20000,20230926,5
TX0013561220624000,CUS0013561,SYSN10002135,SH9875764,2,197300,39500,15000,20220624,6
TX0013561230326002,CUS0013561,SYSN10002399,SH2649864,1,271900,0,0,20230326,1
TX0013561231016003,CUS0013561,SYSN10004927,SH3671536,1,205400,0,0,20231016,6
TX0013561251120004,CUS0013561,SYSN10002728,SH8619230,1,124000,0,20000,20251120,3
TX0013562240721000,CUS0013562,SYSN10005398,SH8533031,1,108600,0,30000,20240721,5
TX0013562240817001,CUS0013562,SYSN10003041,SH5038568,1,173300,8700,20000,20240817,6
TX0013562241031002,CUS0013562,SYSN10006303,SH6995682,1,165700,16600,30000,20241031,6
TX0013562250222003,CUS0013562,SYSN10007903,SH3050044,1,168500,25300,20000,20250222,6
TX0013562250629004,CUS0013562,SYSN10000435,SH4146456,2,85300,25600,30000,20250629,2
TX0013563231204000,CUS0013563,SYSN10001160,SH9753742,1,753500,0,30000,20231204,2
TX0013563231210001,CUS0013563,SYSN10001708,SH6428764,1,503400,0,15000,20231210,6
TX0013563231225002,CUS0013563,SYSN10007566,SH8048312,2,398800,263300,0,20231225,1
TX0013564221122000,CUS0013564,SYSN10004003,SH6223433,3,322000,0,0,20221122,6
TX0013564230126001,CUS0013564,SYSN10005256,SH3207907,1,381500,19100,20000,20230126,2
TX0013564230430002,CUS0013564,SYSN10001384,SH2629498,3,367100,311800,15000,20230430,4
TX0013564230702003,CUS0013564,SYSN10006281,SH2772927,1,773500,116000,0,20230702,1
TX0013564230910004,CUS0013564,SYSN10003855,SH7470924,2,448000,0,0,20230910,2
TX0013564231014005,CUS0013564,SYSN10000048,SH6406444,1,421600,21100,0,20231014,6
TX0013564231111006,CUS0013564,SYSN10006546,SH4526360,2,225100,103700,30000,20231111,6
TX0013564240118007,CUS0013564,SYSN10003608,SH9764329,1,350800,0,30000,20240118,2
TX0013564240710008,CUS0013564,SYSN10000360,SH6412383,1,587200,0,15000,20240710,3
TX0013564241003009,CUS0013564,SYSN10007990,SH8172078,3,340100,0,30000,20241003,6
TX0013564250430010,CUS0013564,SYSN10007759,SH6374007,3,798000,403000,30000,20250430,4
TX0013564251106012,CUS0013564,SYSN10005195,SH1957962,1,408400,20400,0,20251106,1
TX0013565250719000,CUS0013565,SYSN10007455,SH7095713,2,197200,78900,15000,20250719,2
TX0013565251206001,CUS0013565,SYSN10007227,SH9712448,1,464000,92800,0,20251206,6
TX0013566250307000,CUS0013566,SYSN10006885,SH2383336,1,901400,45100,20000,20250307,1
TX0013566250518002,CUS0013566,SYSN10000649,SH9417612,1,686300,102900,15000,20250518,5
TX0013566250526003,CUS0013566,SYSN10000270,SH7376562,1,881500,44100,30000,20250526,2
TX0013566250615004,CUS0013566,SYSN10006892,SH6846412,1,534400,0,30000,20250615,4
TX0013566250713005,CUS0013566,SYSN10002455,SH2459729,2,692100,0,0,20250713,2
TX0013566250720006,CUS0013566,SYSN10002096,SH8892760,4,520600,0,15000,20250720,6
TX0013566250913007,CUS0013566,SYSN10003129,SH3569548,5,533200,399900,0,20250913,1
TX0013566251211008,CUS0013566,SYSN10001287,SH5172556,3,426700,342200,20000,20251211,6
TX0013567250330000,CUS0013567,SYSN10005807,SH2941474,1,251200,75400,0,20250330,2
TX0013567250408001,CUS0013567,SYSN10002971,SH4090149,2,167000,0,0,20250408,6
TX0013567250509002,CUS0013567,SYSN10005623,SH3401705,1,125300,18800,0,20250509,6
TX0013567251007003,CUS0013567,SYSN10003425,SH8754886,1,193700,0,0,20251007,6
TX0013567251225004,CUS0013567,SYSN10002211,SH7613627,3,367200,478800,30000,20251225,5
TX0013568250623001,CUS0013568,SYSN10001004,SH1908038,2,146400,0,0,20250623,6
TX0013568250823003,CUS0013568,SYSN10000984,SH7685239,2,253300,0,20000,20250823,5
TX0013568250830004,CUS0013568,SYSN10000577,SH9778944,1,182700,18300,0,20250830,5
TX0013568250911005,CUS0013568,SYSN10001058,SH2970130,2,100800,0,20000,20250911,2
TX0013568250917006,CUS0013568,SYSN10000562,SH9684044,1,174700,0,15000,20250917,6
TX0013568251107007,CUS0013568,SYSN10007180,SH1538882,2,274600,27500,30000,20251107,2
TX0013568251117008,CUS0013568,SYSN10006555,SH5501897,1,141200,0,15000,20251117,2
TX0013568251231010,CUS0013568,SYSN10007130,SH2063628,2,231800,0,15000,20251231,4
TX0013569240427000,CUS0013569,SYSN10001002,SH7581459,1,117400,0,0,20240427,2
TX0013569250528001,CUS0013569,SYSN10000421,SH7251562,1,162300,0,0,20250528,2
TX0013569250719002,CUS0013569,SYSN10002583,SH8337169,1,183600,0,0,20250719,6
TX0013569251110003,CUS0013569,SYSN10004600,SH2835886,2,134600,92800,0,20251110,2
TX0013569251111004,CUS0013569,SYSN10000799,SH3448514,2,116200,61400,20000,20251111,2
TX0013570250809000,CUS0013570,SYSN10003208,SH3181313,1,245100,12300,15000,20250809,5
TX0013571250519000,CUS0013571,SYSN10000401,SH4746820,1,115900,11600,0,20250519,2
TX0013571250917001,CUS0013571,SYSN10005125,SH9110374,2,85400,0,0,20250917,1
TX0013572240604000,CUS0013572,SYSN10001698,SH7153328,1,516400,77500,15000,20240604,2
TX0013572240618001,CUS0013572,SYSN10002827,SH3615226,1,500400,50000,20000,20240618,3
TX0013572240629002,CUS0013572,SYSN10001790,SH9868030,1,503100,50300,0,20240629,2
TX0013572240706004,CUS0013572,SYSN10006122,SH3419969,2,783000,313200,15000,20240706,4
TX0013572240814005,CUS0013572,SYSN10000797,SH9290445,1,804700,40200,15000,20240814,4
TX0013572240819006,CUS0013572,SYSN10001599,SH1509483,4,533000,319800,15000,20240819,6
TX0013572240829007,CUS0013572,SYSN10004175,SH4204629,1,590400,29500,30000,20240829,3
TX0013572241203008,CUS0013572,SYSN10002349,SH7829372,2,673300,0,0,20241203,6
TX0013572250131009,CUS0013572,SYSN10000606,SH3438977,3,870600,261200,0,20250131,6
TX0013572250220010,CUS0013572,SYSN10004809,SH3630379,2,659700,66000,20000,20250220,6
TX0013572250308011,CUS0013572,SYSN10006660,SH8028142,2,536000,179700,0,20250308,5
TX0013572250317012,CUS0013572,SYSN10001196,SH2021141,1,709400,0,0,20250317,5
TX0013572250320013,CUS0013572,SYSN10006892,SH6846412,5,523800,0,0,20250320,2
TX0013572250414014,CUS0013572,SYSN10001345,SH4719408,1,554800,0,15000,20250414,6
