ma_snapshot,ma_san_pham,gia_tai_ngay,ton_kho_tai_ngay,ban_luy_ke,ban_trong_ngay_uoc_tinh,khoa_ngay
SNAPSYSN1000668820251216,SYSN10006688,296600,302,530,0,20251216
SNAPSYSN1000668820251217,SYSN10006688,287800,302,530,0,20251217
SNAPSYSN1000668820251218,SYSN10006688,291700,301,531,1,20251218
SNAPSYSN1000668820251219,SYSN10006688,298000,300,533,2,20251219
SNAPSYSN1000668820251220,SYSN10006688,286900,302,533,0,20251220
SNAPSYSN1000668820251221,SYSN10006688,294200,302,533,0,20251221
SNAPSYSN1000668820251222,SYSN10006688,284700,302,533,0,20251222
SNAPSYSN1000668820251223,SYSN10006688,285200,302,533,0,20251223
SNAPSYSN1000668820251224,SYSN10006688,290700,301,534,1,20251224
SNAPSYSN1000668820251225,SYSN10006688,249900,302,534,0,20251225
SNAPSYSN1000668820251226,SYSN10006688,287100,301,535,1,20251226
SNAPSYSN1000668820251227,SYSN10006688,299100,302,535,0,20251227
SNAPSYSN1000668820251228,SYSN10006688,283300,301,536,1,20251228
SNAPSYSN1000668820251229,SYSN10006688,283200,302,536,0,20251229
SNAPSYSN1000668820251230,SYSN10006688,286500,301,537,1,20251230
SNAPSYSN1000668820251231,SYSN10006688,281600,301,538,1,20251231
SNAPSYSN1000792420251002,SYSN10007924,287600,102,169,0,20251002
SNAPSYSN1000792420251003,SYSN10007924,271600,100,171,2,20251003
SNAPSYSN1000792420251004,SYSN10007924,270200,102,171,0,20251004
SNAPSYSN1000792420251005,SYSN10007924,286200,102,171,0,20251005
SNAPSYSN1000792420251006,SYSN10007924,279000,102,171,0,20251006
SNAPSYSN1000792420251007,SYSN10007924,286400,102,171,0,20251007
SNAPSYSN1000792420251008,SYSN10007924,288200,100,173,2,20251008
SNAPSYSN1000792420251009,SYSN10007924,241400,99,176,3,20251009
SNAPSYSN1000792420251010,SYSN10007924,241400,99,179,3,20251010
SNAPSYSN1000792420251011,SYSN10007924,289300,102,179,0,20251011
SNAPSYSN1000792420251012,SYSN10007924,289000,102,179,0,20251012
SNAPSYSN1000792420251013,SYSN10007924,281500,101,180,1,20251013
SNAPSYSN1000792420251014,SYSN10007924,278700,102,180,0,20251014
SNAPSYSN1000792420251015,SYSN10007924,281300,102,180,0,20251015
SNAPSYSN1000792420251016,SYSN10007924,278800,102,180,0,20251016
SNAPSYSN1000792420251017,SYSN10007924,288100,101,181,1,20251017
SNAPSYSN1000792420251018,SYSN10007924,282300,102,181,0,20251018
SNAPSYSN1000792420251019,SYSN10007924,272700,102,181,0,20251019
SNAPSYSN1000792420251020,SYSN10007924,273100,100,183,2,20251020
SNAPSYSN1000792420251021,SYSN10007924,273400,100,185,2,20251021
SNAPSYSN1000792420251022,SYSN10007924,288500,102,185,0,20251022
SNAPSYSN1000792420251023,SYSN10007924,273200,102,185,0,20251023
SNAPSYSN1000792420251024,SYSN10007924,273900,101,186,1,20251024
SNAPSYSN1000792420251025,SYSN10007924,269900,100,188,2,20251025
SNAPSYSN1000792420251026,SYSN10007924,271700,100,190,2,20251026
SNAPSYSN1000792420251027,SYSN10007924,273500,101,191,1,20251027
SNAPSYSN1000792420251028,SYSN10007924,275100,101,192,1,20251028
SNAPSYSN1000792420251029,SYSN10007924,284800,100,194,2,20251029
SNAPSYSN1000792420251030,SYSN10007924,287500,102,194,0,20251030
SNAPSYSN1000792420251031,SYSN10007924,270300,101,195,1,20251031
SNAPSYSN1000792420251101,SYSN10007924,280700,101,196,1,20251101
SNAPSYSN1000792420251102,SYSN10007924,283500,102,196,0,20251102
SNAPSYSN1000792420251103,SYSN10007924,281700,102,196,0,20251103
SNAPSYSN1000792420251104,SYSN10007924,288000,101,197,1,20251104
SNAPSYSN1000792420251105,SYSN10007924,278600,101,198,1,20251105
SNAPSYSN1000792420251106,SYSN10007924,289000,100,200,2,20251106
SNAPSYSN1000792420251107,SYSN10007924,286600,102,200,0,20251107
SNAPSYSN1000792420251108,SYSN10007924,282200,101,201,1,20251108
SNAPSYSN1000792420251109,SYSN10007924,287400,102,201,0,20251109
SNAPSYSN1000792420251110,SYSN10007924,241400,98,205,4,20251110
SNAPSYSN1000792420251111,SYSN10007924,241400,96,211,6,20251111
SNAPSYSN1000792420251112,SYSN10007924,277800,102,211,0,20251112
SNAPSYSN1000792420251113,SYSN10007924,270700,99,214,3,20251113
SNAPSYSN1000792420251114,SYSN10007924,285900,102,214,0,20251114
SNAPSYSN1000792420251115,SYSN10007924,275500,101,215,1,20251115
SNAPSYSN1000792420251116,SYSN10007924,274600,100,217,2,20251116
SNAPSYSN1000792420251117,SYSN10007924,272000,102,217,0,20251117
SNAPSYSN1000792420251118,SYSN10007924,281800,100,219,2,20251118
SNAPSYSN1000792420251119,SYSN10007924,270200,102,219,0,20251119
SNAPSYSN1000792420251120,SYSN10007924,271900,102,219,0,20251120
SNAPSYSN1000792420251121,SYSN10007924,272500,101,220,1,20251121
SNAPSYSN1000792420251122,SYSN10007924,273900,101,221,1,20251122
SNAPSYSN1000792420251123,SYSN10007924,272600,102,221,0,20251123
SNAPSYSN1000792420251124,SYSN10007924,283300,102,221,0,20251124
SNAPSYSN1000792420251125,SYSN10007924,272800,102,221,0,20251125
SNAPSYSN1000792420251126,SYSN10007924,278400,101,222,1,20251126
SNAPSYSN1000792420251127,SYSN10007924,270400,102,222,0,20251127
SNAPSYSN1000792420251128,SYSN10007924,271200,101,223,1,20251128
SNAPSYSN1000792420251129,SYSN10007924,279500,101,224,1,20251129
SNAPSYSN1000792420251130,SYSN10007924,275900,102,224,0,20251130
SNAPSYSN1000792420251201,SYSN10007924,275400,102,224,0,20251201
SNAPSYSN1000792420251202,SYSN10007924,279700,102,224,0,20251202
SNAPSYSN1000792420251203,SYSN10007924,285400,100,226,2,20251203
SNAPSYSN1000792420251204,SYSN10007924,286000,102,226,0,20251204
SNAPSYSN1000792420251205,SYSN10007924,277000,101,227,1,20251205
SNAPSYSN1000792420251206,SYSN10007924,282100,101,228,1,20251206
SNAPSYSN1000792420251207,SYSN10007924,279200,101,229,1,20251207
SNAPSYSN1000792420251208,SYSN10007924,273100,102,229,0,20251208
SNAPSYSN1000792420251209,SYSN10007924,277900,102,229,0,20251209
SNAPSYSN1000792420251210,SYSN10007924,272500,102,229,0,20251210
SNAPSYSN1000792420251211,SYSN10007924,241400,99,232,3,20251211
SNAPSYSN1000792420251212,SYSN10007924,241400,100,234,2,20251212
SNAPSYSN1000792420251213,SYSN10007924,288100,102,234,0,20251213
SNAPSYSN1000792420251214,SYSN10007924,277100,102,234,0,20251214
SNAPSYSN1000792420251215,SYSN10007924,281900,101,235,1,20251215
SNAPSYSN1000792420251216,SYSN10007924,288600,102,235,0,20251216
SNAPSYSN1000792420251217,SYSN10007924,275600,102,235,0,20251217
SNAPSYSN1000792420251218,SYSN10007924,287100,99,238,3,20251218
SNAPSYSN1000792420251219,SYSN10007924,287500,102,238,0,20251219
SNAPSYSN1000792420251220,SYSN10007924,274700,101,239,1,20251220
SNAPSYSN1000792420251221,SYSN10007924,289300,101,240,1,20251221
SNAPSYSN1000792420251222,SYSN10007924,283900,100,242,2,20251222
SNAPSYSN1000792420251223,SYSN10007924,271700,101,243,1,20251223
SNAPSYSN1000792420251224,SYSN10007924,272400,101,244,1,20251224
SNAPSYSN1000792420251225,SYSN10007924,241400,102,244,0,20251225
SNAPSYSN1000792420251226,SYSN10007924,279900,102,244,0,20251226
SNAPSYSN1000792420251227,SYSN10007924,281000,102,244,0,20251227
SNAPSYSN1000792420251228,SYSN10007924,274400,100,246,2,20251228
SNAPSYSN1000792420251229,SYSN10007924,281700,102,246,0,20251229
SNAPSYSN1000792420251230,SYSN10007924,273500,100,248,2,20251230
SNAPSYSN1000792420251231,SYSN10007924,286400,98,252,4,20251231
SNAPSYSN1000474320251002,SYSN10004743,470800,312,88,0,20251002
SNAPSYSN1000474320251003,SYSN10004743,483700,311,89,1,20251003
SNAPSYSN1000474320251004,SYSN10004743,473300,312,89,0,20251004
SNAPSYSN1000474320251005,SYSN10004743,489500,312,89,0,20251005
SNAPSYSN1000474320251006,SYSN10004743,489800,312,89,0,20251006
SNAPSYSN1000474320251007,SYSN10004743,499600,311,90,1,20251007
SNAPSYSN1000474320251008,SYSN10004743,500500,312,90,0,20251008
SNAPSYSN1000474320251009,SYSN10004743,420800,309,93,3,20251009
SNAPSYSN1000474320251010,SYSN10004743,420800,311,94,1,20251010
SNAPSYSN1000474320251011,SYSN10004743,489400,312,94,0,20251011
SNAPSYSN1000474320251012,SYSN10004743,497900,312,94,0,20251012
SNAPSYSN1000474320251013,SYSN10004743,475900,311,95,1,20251013
SNAPSYSN1000474320251014,SYSN10004743,495600,310,97,2,20251014
SNAPSYSN1000474320251015,SYSN10004743,481100,312,97,0,20251015
SNAPSYSN1000474320251016,SYSN10004743,495300,312,97,0,20251016
SNAPSYSN1000474320251017,SYSN10004743,499700,312,97,0,20251017
SNAPSYSN1000474320251018,SYSN10004743,490800,312,97,0,20251018
SNAPSYSN1000474320251019,SYSN10004743,494600,312,97,0,20251019
SNAPSYSN1000474320251020,SYSN10004743,482100,312,97,0,20251020
SNAPSYSN1000474320251021,SYSN10004743,490500,312,97,0,20251021
SNAPSYSN1000474320251022,SYSN10004743,473000,312,97,0,20251022
SNAPSYSN1000474320251023,SYSN10004743,478500,312,97,0,20251023
SNAPSYSN1000474320251024,SYSN10004743,477900,312,97,0,20251024
SNAPSYSN1000474320251025,SYSN10004743,488500,312,97,0,20251025
SNAPSYSN1000474320251026,SYSN10004743,484600,312,97,0,20251026
SNAPSYSN1000474320251027,SYSN10004743,489700,311,98,1,20251027
SNAPSYSN1000474320251028,SYSN10004743,488800,312,98,0,20251028
SNAPSYSN1000474320251029,SYSN10004743,489900,312,98,0,20251029
SNAPSYSN1000474320251030,SYSN10004743,502800,311,99,1,20251030
SNAPSYSN1000474320251031,SYSN10004743,479500,312,99,0,20251031
SNAPSYSN1000474320251101,SYSN10004743,473000,312,99,0,20251101
SNAPSYSN1000474320251102,SYSN10004743,502400,312,99,0,20251102
SNAPSYSN1000474320251103,SYSN10004743,502800,312,99,0,20251103
SNAPSYSN1000474320251104,SYSN10004743,502100,311,100,1,20251104
SNAPSYSN1000474320251105,SYSN10004743,499900,312,100,0,20251105
SNAPSYSN1000474320251106,SYSN10004743,491000,312,100,0,20251106
SNAPSYSN1000474320251107,SYSN10004743,501600,312,100,0,20251107
SNAPSYSN1000474320251108,SYSN10004743,473000,311,101,1,20251108
SNAPSYSN1000474320251109,SYSN10004743,498300,312,101,0,20251109
SNAPSYSN1000474320251110,SYSN10004743,420800,312,101,0,20251110
SNAPSYSN1000474320251111,SYSN10004743,420800,308,105,4,20251111
SNAPSYSN1000474320251112,SYSN10004743,499200,312,105,0,20251112
SNAPSYSN1000474320251113,SYSN10004743,489100,312,105,0,20251113
SNAPSYSN1000474320251114,SYSN10004743,502500,311,106,1,20251114
SNAPSYSN1000474320251115,SYSN10004743,492100,312,106,0,20251115
SNAPSYSN1000474320251116,SYSN10004743,501600,311,107,1,20251116
SNAPSYSN1000474320251117,SYSN10004743,479200,311,108,1,20251117
SNAPSYSN1000474320251118,SYSN10004743,498100,311,109,1,20251118
SNAPSYSN1000474320251119,SYSN10004743,491800,312,109,0,20251119
SNAPSYSN1000474320251120,SYSN10004743,485400,312,109,0,20251120
SNAPSYSN1000474320251121,SYSN10004743,504400,312,109,0,20251121
SNAPSYSN1000474320251122,SYSN10004743,477000,312,109,0,20251122
SNAPSYSN1000474320251123,SYSN10004743,476300,312,109,0,20251123
SNAPSYSN1000474320251124,SYSN10004743,501500,312,109,0,20251124
SNAPSYSN1000474320251125,SYSN10004743,500700,312,109,0,20251125
SNAPSYSN1000474320251126,SYSN10004743,488900,311,110,1,20251126
SNAPSYSN1000474320251127,SYSN10004743,483800,312,110,0,20251127
SNAPSYSN1000474320251128,SYSN10004743,494600,312,110,0,20251128
SNAPSYSN1000474320251129,SYSN10004743,477300,312,110,0,20251129
SNAPSYSN1000474320251130,SYSN10004743,504500,312,110,0,20251130
SNAPSYSN1000474320251201,SYSN10004743,497800,312,110,0,20251201
SNAPSYSN1000474320251202,SYSN10004743,477900,312,110,0,20251202
SNAPSYSN1000474320251203,SYSN10004743,473300,312,110,0,20251203
SNAPSYSN1000474320251204,SYSN10004743,484100,312,110,0,20251204
SNAPSYSN1000474320251205,SYSN10004743,472400,312,110,0,20251205
SNAPSYSN1000474320251206,SYSN10004743,471100,312,110,0,20251206
SNAPSYSN1000474320251207,SYSN10004743,490500,311,111,1,20251207
SNAPSYSN1000474320251208,SYSN10004743,474900,311,112,1,20251208
SNAPSYSN1000474320251209,SYSN10004743,501600,312,112,0,20251209
SNAPSYSN1000474320251210,SYSN10004743,479500,311,113,1,20251210
SNAPSYSN1000474320251211,SYSN10004743,420800,312,113,0,20251211
SNAPSYSN1000474320251212,SYSN10004743,420800,310,115,2,20251212
SNAPSYSN1000474320251213,SYSN10004743,471200,312,115,0,20251213
SNAPSYSN1000474320251214,SYSN10004743,478200,311,116,1,20251214
SNAPSYSN1000474320251215,SYSN10004743,473900,312,116,0,20251215
SNAPSYSN1000474320251216,SYSN10004743,503100,312,116,0,20251216
SNAPSYSN1000474320251217,SYSN10004743,492400,312,116,0,20251217
SNAPSYSN1000474320251218,SYSN10004743,487200,312,116,0,20251218
SNAPSYSN1000474320251219,SYSN10004743,493400,311,117,1,20251219
SNAPSYSN1000474320251220,SYSN10004743,480900,312,117,0,20251220
SNAPSYSN1000474320251221,SYSN10004743,500100,312,117,0,20251221
SNAPSYSN1000474320251222,SYSN10004743,476100,311,118,1,20251222
SNAPSYSN1000474320251223,SYSN10004743,497100,312,118,0,20251223
SNAPSYSN1000474320251224,SYSN10004743,502400,312,118,0,20251224
SNAPSYSN1000474320251225,SYSN10004743,420800,311,119,1,20251225
SNAPSYSN1000474320251226,SYSN10004743,473200,312,119,0,20251226
SNAPSYSN1000474320251227,SYSN10004743,502900,311,120,1,20251227
SNAPSYSN1000474320251228,SYSN10004743,474600,311,121,1,20251228
SNAPSYSN1000474320251229,SYSN10004743,502500,312,121,0,20251229
SNAPSYSN1000474320251230,SYSN10004743,504700,312,121,0,20251230
SNAPSYSN1000474320251231,SYSN10004743,491800,312,121,0,20251231
SNAPSYSN1000203120251002,SYSN10002031,61200,5,1030,1,20251002
SNAPSYSN1000203120251003,SYSN10002031,61000,5,1031,1,20251003
SNAPSYSN1000203120251004,SYSN10002031,62500,5,1032,1,20251004
SNAPSYSN1000203120251005,SYSN10002031,60800,6,1032,0,20251005
SNAPSYSN1000203120251006,SYSN10002031,63100,6,1032,0,20251006
SNAPSYSN1000203120251007,SYSN10002031,62800,4,1034,2,20251007
SNAPSYSN1000203120251008,SYSN10002031,59400,6,1034,0,20251008
SNAPSYSN1000203120251009,SYSN10002031,52700,5,1035,1,20251009
SNAPSYSN1000203120251010,SYSN10002031,52700,6,1035,0,20251010
SNAPSYSN1000203120251011,SYSN10002031,62300,6,1035,0,20251011
SNAPSYSN1000203120251012,SYSN10002031,59800,5,1036,1,20251012
SNAPSYSN1000203120251013,SYSN10002031,58900,5,1037,1,20251013
SNAPSYSN1000203120251014,SYSN10002031,61500,4,1039,2,20251014
SNAPSYSN1000203120251015,SYSN10002031,61800,5,1040,1,20251015
SNAPSYSN1000203120251016,SYSN10002031,60700,5,1041,1,20251016
SNAPSYSN1000203120251017,SYSN10002031,62400,6,1041,0,20251017
SNAPSYSN1000203120251018,SYSN10002031,61400,4,1043,2,20251018
SNAPSYSN1000203120251019,SYSN10002031,63100,5,1044,1,20251019
SNAPSYSN1000203120251020,SYSN10002031,61200,6,1044,0,20251020
SNAPSYSN1000203120251021,SYSN10002031,60700,4,1046,2,20251021
SNAPSYSN1000203120251022,SYSN10002031,61500,5,1047,1,20251022
SNAPSYSN1000203120251023,SYSN10002031,61900,5,1048,1,20251023
SNAPSYSN1000203120251024,SYSN10002031,62100,6,1048,0,20251024
SNAPSYSN1000203120251025,SYSN10002031,61000,6,1048,0,20251025
SNAPSYSN1000203120251026,SYSN10002031,60300,6,1048,0,20251026
SNAPSYSN1000203120251027,SYSN10002031,61000,5,1049,1,20251027
SNAPSYSN1000203120251028,SYSN10002031,60600,5,1050,1,20251028
SNAPSYSN1000203120251029,SYSN10002031,62400,6,1050,0,20251029
SNAPSYSN1000203120251030,SYSN10002031,60600,6,1050,0,20251030
SNAPSYSN1000203120251031,SYSN10002031,62600,5,1051,1,20251031
SNAPSYSN1000203120251101,SYSN10002031,60100,6,1051,0,20251101
SNAPSYSN1000203120251102,SYSN10002031,61000,5,1052,1,20251102
SNAPSYSN1000203120251103,SYSN10002031,61100,6,1052,0,20251103
SNAPSYSN1000203120251104,SYSN10002031,58900,4,1054,2,20251104
SNAPSYSN1000203120251105,SYSN10002031,62400,4,1056,2,20251105
SNAPSYSN1000203120251106,SYSN10002031,60700,6,1056,0,20251106
SNAPSYSN1000203120251107,SYSN10002031,62100,5,1057,1,20251107
SNAPSYSN1000203120251108,SYSN10002031,62800,5,1058,1,20251108
SNAPSYSN1000203120251109,SYSN10002031,62900,6,1058,0,20251109
SNAPSYSN1000203120251110,SYSN10002031,52700,5,1059,1,20251110
SNAPSYSN1000203120251111,SYSN10002031,52700,0,1066,7,20251111
SNAPSYSN1000203120251112,SYSN10002031,60100,6,1066,0,20251112
SNAPSYSN1000203120251113,SYSN10002031,60600,5,1067,1,20251113
SNAPSYSN1000203120251114,SYSN10002031,59200,6,1067,0,20251114
SNAPSYSN1000203120251115,SYSN10002031,62800,5,1068,1,20251115
SNAPSYSN1000203120251116,SYSN10002031,62800,4,1070,2,20251116
SNAPSYSN1000203120251117,SYSN10002031,60400,5,1071,1,20251117
SNAPSYSN1000203120251118,SYSN10002031,61400,6,1071,0,20251118
SNAPSYSN1000203120251119,SYSN10002031,62500,6,1071,0,20251119
SNAPSYSN1000203120251120,SYSN10002031,60600,5,1072,1,20251120
SNAPSYSN1000203120251121,SYSN10002031,59300,5,1073,1,20251121
SNAPSYSN1000203120251122,SYSN10002031,59400,5,1074,1,20251122
SNAPSYSN1000203120251123,SYSN10002031,59000,5,1075,1,20251123
SNAPSYSN1000203120251124,SYSN10002031,59000,5,1076,1,20251124
SNAPSYSN1000203120251125,SYSN10002031,60700,3,1079,3,20251125
SNAPSYSN1000203120251126,SYSN10002031,62400,3,1082,3,20251126
SNAPSYSN1000203120251127,SYSN10002031,62000,6,1082,0,20251127
SNAPSYSN1000203120251128,SYSN10002031,59900,5,1083,1,20251128
SNAPSYSN1000203120251129,SYSN10002031,59400,6,1083,0,20251129
SNAPSYSN1000203120251130,SYSN10002031,59200,6,1083,0,20251130
SNAPSYSN1000203120251201,SYSN10002031,59500,5,1084,1,20251201
SNAPSYSN1000203120251202,SYSN10002031,61000,5,1085,1,20251202
SNAPSYSN1000203120251203,SYSN10002031,61400,4,1087,2,20251203
SNAPSYSN1000203120251204,SYSN10002031,60800,6,1087,0,20251204
SNAPSYSN1000203120251205,SYSN10002031,61000,6,1087,0,20251205
SNAPSYSN1000203120251206,SYSN10002031,62000,4,1089,2,20251206
SNAPSYSN1000203120251207,SYSN10002031,62700,5,1090,1,20251207
SNAPSYSN1000203120251208,SYSN10002031,58900,5,1091,1,20251208
SNAPSYSN1000203120251209,SYSN10002031,59100,5,1092,1,20251209
SNAPSYSN1000203120251210,SYSN10002031,59200,4,1094,2,20251210
SNAPSYSN1000203120251211,SYSN10002031,52700,6,1094,0,20251211
SNAPSYSN1000203120251212,SYSN10002031,52700,4,1096,2,20251212
SNAPSYSN1000203120251213,SYSN10002031,60400,6,1096,0,20251213
SNAPSYSN1000203120251214,SYSN10002031,59700,6,1096,0,20251214
SNAPSYSN1000203120251215,SYSN10002031,59700,3,1099,3,20251215
SNAPSYSN1000203120251216,SYSN10002031,61800,5,1100,1,20251216
SNAPSYSN1000203120251217,SYSN10002031,63200,5,1101,1,20251217
SNAPSYSN1000203120251218,SYSN10002031,60500,5,1102,1,20251218
SNAPSYSN1000203120251219,SYSN10002031,60700,5,1103,1,20251219
SNAPSYSN1000203120251220,SYSN10002031,62600,5,1104,1,20251220
SNAPSYSN1000203120251221,SYSN10002031,62900,6,1104,0,20251221
SNAPSYSN1000203120251222,SYSN10002031,62900,6,1104,0,20251222
SNAPSYSN1000203120251223,SYSN10002031,61100,6,1104,0,20251223
SNAPSYSN1000203120251224,SYSN10002031,62600,5,1105,1,20251224
SNAPSYSN1000203120251225,SYSN10002031,52700,5,1106,1,20251225
SNAPSYSN1000203120251226,SYSN10002031,61800,5,1107,1,20251226
SNAPSYSN1000203120251227,SYSN10002031,62000,6,1107,0,20251227
SNAPSYSN1000203120251228,SYSN10002031,59300,5,1108,1,20251228
SNAPSYSN1000203120251229,SYSN10002031,61600,5,1109,1,20251229
SNAPSYSN1000203120251230,SYSN10002031,61000,5,1110,1,20251230
SNAPSYSN1000203120251231,SYSN10002031,62400,4,1112,2,20251231
SNAPSYSN1000582420251002,SYSN10005824,64100,108,523,0,20251002
SNAPSYSN1000582420251003,SYSN10005824,61800,108,523,0,20251003
SNAPSYSN1000582420251004,SYSN10005824,61600,108,523,0,20251004
SNAPSYSN1000582420251005,SYSN10005824,62600,108,523,0,20251005
SNAPSYSN1000582420251006,SYSN10005824,63900,107,524,1,20251006
SNAPSYSN1000582420251007,SYSN10005824,65300,108,524,0,20251007
SNAPSYSN1000582420251008,SYSN10005824,61100,108,524,0,20251008
SNAPSYSN1000582420251009,SYSN10005824,54400,107,525,1,20251009
SNAPSYSN1000582420251010,SYSN10005824,54400,107,526,1,20251010
SNAPSYSN1000582420251011,SYSN10005824,62100,108,526,0,20251011
SNAPSYSN1000582420251012,SYSN10005824,61400,107,527,1,20251012
SNAPSYSN1000582420251013,SYSN10005824,62600,108,527,0,20251013
SNAPSYSN1000582420251014,SYSN10005824,60900,108,527,0,20251014
SNAPSYSN1000582420251015,SYSN10005824,65200,108,527,0,20251015
SNAPSYSN1000582420251016,SYSN10005824,61100,108,527,0,20251016
SNAPSYSN1000582420251017,SYSN10005824,63000,108,527,0,20251017
SNAPSYSN1000582420251018,SYSN10005824,64800,108,527,0,20251018
SNAPSYSN1000582420251019,SYSN10005824,63200,107,528,1,20251019
SNAPSYSN1000582420251020,SYSN10005824,65000,107,529,1,20251020
SNAPSYSN1000582420251021,SYSN10005824,62900,108,529,0,20251021
SNAPSYSN1000582420251022,SYSN10005824,63800,108,529,0,20251022
SNAPSYSN1000582420251023,SYSN10005824,61800,107,530,1,20251023
SNAPSYSN1000582420251024,SYSN10005824,61900,106,532,2,20251024
SNAPSYSN1000582420251025,SYSN10005824,64100,108,532,0,20251025
SNAPSYSN1000582420251026,SYSN10005824,61000,108,532,0,20251026
SNAPSYSN1000582420251027,SYSN10005824,64400,108,532,0,20251027
SNAPSYSN1000582420251028,SYSN10005824,63400,108,532,0,20251028
SNAPSYSN1000582420251029,SYSN10005824,62300,107,533,1,20251029
SNAPSYSN1000582420251030,SYSN10005824,64000,108,533,0,20251030
SNAPSYSN1000582420251031,SYSN10005824,63300,107,534,1,20251031
SNAPSYSN1000582420251101,SYSN10005824,62700,108,534,0,20251101
SNAPSYSN1000582420251102,SYSN10005824,63800,108,534,0,20251102
SNAPSYSN1000582420251103,SYSN10005824,63700,107,535,1,20251103
SNAPSYSN1000582420251104,SYSN10005824,63400,108,535,0,20251104
SNAPSYSN1000582420251105,SYSN10005824,65200,107,536,1,20251105
SNAPSYSN1000582420251106,SYSN10005824,64700,107,537,1,20251106
SNAPSYSN1000582420251107,SYSN10005824,60900,107,538,1,20251107
