ma_giao_dich,ma_khach_hang,ma_san_pham,ngay_giao_dich,gia_tri_sau_giam,co_bat_thuong,phan_vi_25,phan_vi_75,khoang_tu_phan_vi
TX0012848251211051,CUS0012848,SYSN10005895,2025-12-11,343400,0,532200.0,1187900.0,655700.0
TX0012848251212052,CUS0012848,SYSN10001655,2025-12-12,523600,0,1082400.0,2328250.0,1245850.0
TX0012848251212053,CUS0012848,SYSN10000606,2025-12-12,1233900,0,860250.0,2465125.0,1604875.0
TX0012848251212054,CUS0012848,SYSN10007412,2025-12-12,730600,0,1010250.0,2912250.0,1902000.0
TX0012848251212055,CUS0012848,SYSN10002692,2025-12-12,622200,0,510000.0,1075600.0,565600.0
TX0012848251212056,CUS0012848,SYSN10005895,2025-12-12,315000,0,532200.0,1187900.0,655700.0
TX0012848251213057,CUS0012848,SYSN10002876,2025-12-13,676700,0,649250.0,1804825.0,1155575.0
TX0012848251221058,CUS0012848,SYSN10002487,2025-12-21,438300,0,506775.0,1033700.0,526925.0
TX0012848251221059,CUS0012848,SYSN10001662,2025-12-21,424100,0,588700.0,1203400.0,614700.0
TX0012848251223060,CUS0012848,SYSN10004401,2025-12-23,1107000,0,544675.0,1447875.0,903200.0
TX0012848251225061,CUS0012848,SYSN10003133,2025-12-25,1179400,0,596050.0,1571700.0,975650.0
TX0012848251228064,CUS0012848,SYSN10002379,2025-12-28,535400,0,541050.0,1240750.0,699700.0
TX0012849250324000,CUS0012849,SYSN10006298,2025-03-24,3597200,0,899350.0,2248550.0,1349200.0
TX0012849250513001,CUS0012849,SYSN10000913,2025-05-13,1051000,0,482700.0,1257400.0,774700.0
TX0012849250607002,CUS0012849,SYSN10005183,2025-06-07,1536600,0,495800.0,1330650.0,834850.0
TX0012849250617003,CUS0012849,SYSN10001921,2025-06-17,959900,0,1057400.0,3237600.0,2180200.0
TX0012849250921004,CUS0012849,SYSN10004662,2025-09-21,573900,0,573900.0,1630400.0,1056500.0
TX0012849251111005,CUS0012849,SYSN10001600,2025-11-11,256200,0,471700.0,1018350.0,546650.0
TX0012849251116006,CUS0012849,SYSN10000994,2025-11-16,444400,0,503900.0,1100600.0,596700.0
TX0012850250816000,CUS0012850,SYSN10006298,2025-08-16,630600,0,899350.0,2248550.0,1349200.0
TX0012850250907001,CUS0012850,SYSN10005275,2025-09-07,391900,0,372950.0,839800.0,466850.0
TX0012850251109002,CUS0012850,SYSN10004804,2025-11-09,1092400,0,660000.0,1507800.0,847800.0
TX0012850251130003,CUS0012850,SYSN10004855,2025-11-30,1467000,0,447825.0,1006475.0,558650.0
TX0012851241230000,CUS0012851,SYSN10005368,2024-12-30,101600,0,100800.0,107600.0,6800.0
TX0012851241230001,CUS0012851,SYSN10002819,2024-12-30,108600,0,101300.0,149100.0,47800.0
TX0012852241212000,CUS0012852,SYSN10006629,2024-12-12,74100,1,147700.0,188800.0,41100.0
TX0012852241213001,CUS0012852,SYSN10001412,2024-12-13,51300,0,93375.0,126575.0,33200.0
TX0012853251224000,CUS0012853,SYSN10002148,2025-12-24,878100,0,278200.0,563250.0,285050.0
TX0012853251226002,CUS0012853,SYSN10006521,2025-12-26,1039500,0,312400.0,663200.0,350800.0
TX0012853251231003,CUS0012853,SYSN10006902,2025-12-31,1068500,0,1175950.0,2535200.0,1359250.0
TX0012854241012001,CUS0012854,SYSN10003377,2024-10-12,318400,0,314575.0,672600.0,358025.0
TX0012854241023002,CUS0012854,SYSN10004993,2024-10-23,617000,0,333200.0,678800.0,345600.0
TX0012854241117003,CUS0012854,SYSN10006669,2024-11-17,311000,0,284300.0,600600.0,316300.0
TX0012854241211004,CUS0012854,SYSN10007369,2024-12-11,357200,0,361925.0,902400.0,540475.0
TX0012854241224005,CUS0012854,SYSN10004365,2024-12-24,614500,0,665425.0,1875150.0,1209725.0
TX0012854250110006,CUS0012854,SYSN10004319,2025-01-10,725200,0,303475.0,679100.0,375625.0
TX0012854250123007,CUS0012854,SYSN10006313,2025-01-23,336800,0,318825.0,634125.0,315300.0
TX0012854250127008,CUS0012854,SYSN10003233,2025-01-27,774200,0,771150.0,1588400.0,817250.0
TX0012854250311009,CUS0012854,SYSN10005976,2025-03-11,865600,0,401350.0,861300.0,459950.0
TX0012854250508010,CUS0012854,SYSN10004147,2025-05-08,238500,0,271475.0,574150.0,302675.0
TX0012854250514011,CUS0012854,SYSN10001524,2025-05-14,618100,0,338200.0,731000.0,392800.0
TX0012854250530012,CUS0012854,SYSN10007874,2025-05-30,730000,0,336975.0,622775.0,285800.0
TX0012854250617013,CUS0012854,SYSN10001358,2025-06-17,311800,0,302400.0,615400.0,313000.0
TX0012854250618014,CUS0012854,SYSN10000445,2025-06-18,356800,0,355000.0,703800.0,348800.0
TX0012854250618015,CUS0012854,SYSN10000428,2025-06-18,1930800,0,939600.0,2701800.0,1762200.0
TX0012854250628016,CUS0012854,SYSN10004779,2025-06-28,343500,0,361075.0,639500.0,278425.0
TX0012854250629017,CUS0012854,SYSN10002068,2025-06-29,327600,0,500100.0,1345525.0,845425.0
TX0012854250711018,CUS0012854,SYSN10001267,2025-07-11,618200,0,294675.0,589100.0,294425.0
TX0012854250722019,CUS0012854,SYSN10007312,2025-07-22,820500,0,291300.0,583325.0,292025.0
TX0012854251002021,CUS0012854,SYSN10004633,2025-10-02,1282500,0,414550.0,865650.0,451100.0
TX0012854251117023,CUS0012854,SYSN10002718,2025-11-17,488300,0,438275.0,505825.0,67550.0
TX0012854251207024,CUS0012854,SYSN10006463,2025-12-07,375200,0,348200.0,762400.0,414200.0
TX0012854251212026,CUS0012854,SYSN10005925,2025-12-12,497700,0,528700.0,1322700.0,794000.0
TX0012855241019000,CUS0012855,SYSN10002118,2024-10-19,242400,0,80500.0,159150.0,78650.0
TX0012855241113001,CUS0012855,SYSN10001310,2024-11-13,124500,0,79200.0,166000.0,86800.0
TX0012856241202000,CUS0012856,SYSN10000450,2024-12-02,280000,0,166950.0,329900.0,162950.0
TX0012856241212001,CUS0012856,SYSN10003905,2024-12-12,156200,1,83425.0,103625.0,20200.0
TX0012856241222002,CUS0012856,SYSN10007442,2024-12-22,103600,0,103600.0,124100.0,20500.0
TX0012856241228003,CUS0012856,SYSN10007223,2024-12-28,174200,0,175550.0,205900.0,30350.0
TX0012857241215001,CUS0012857,SYSN10007923,2024-12-15,239600,1,113625.0,127250.0,13625.0
TX0012858250115000,CUS0012858,SYSN10005810,2025-01-15,808300,0,859600.0,2323800.0,1464200.0
TX0012858250304001,CUS0012858,SYSN10000574,2025-03-04,1050000,0,510550.0,1284500.0,773950.0
TX0012858250325002,CUS0012858,SYSN10007472,2025-03-25,1289400,0,612000.0,1771900.0,1159900.0
TX0012858250602004,CUS0012858,SYSN10000509,2025-06-02,1382600,0,507875.0,1466225.0,958350.0
TX0012858250909005,CUS0012858,SYSN10001921,2025-09-09,947300,0,1057400.0,3237600.0,2180200.0
TX0012858251002006,CUS0012858,SYSN10006885,2025-10-02,981500,0,1036525.0,2905125.0,1868600.0
TX0012858251127007,CUS0012858,SYSN10002702,2025-11-27,1777700,0,772650.0,2032000.0,1259350.0
TX0012860251124001,CUS0012860,SYSN10000064,2025-11-24,116300,0,113100.0,118900.0,5800.0
TX0012861240413000,CUS0012861,SYSN10007968,2024-04-13,209800,0,99625.0,232300.0,132675.0
TX0012861241205001,CUS0012861,SYSN10005116,2024-12-05,110300,0,107600.0,122500.0,14900.0
TX0012861250925002,CUS0012861,SYSN10004677,2025-09-25,331800,0,191500.0,331800.0,140300.0
TX0012861251010003,CUS0012861,SYSN10001842,2025-10-10,239300,0,193650.0,216875.0,23225.0
TX0012861251228004,CUS0012861,SYSN10007443,2025-12-28,386100,0,186100.0,477350.0,291250.0
TX0012862250819000,CUS0012862,SYSN10007651,2025-08-19,110800,0,95800.0,111950.0,16150.0
TX0012862251109001,CUS0012862,SYSN10003036,2025-11-09,212200,0,201750.0,350150.0,148400.0
TX0012863220428000,CUS0012863,SYSN10006764,2022-04-28,210500,0,191200.0,237000.0,45800.0
TX0012863220825001,CUS0012863,SYSN10001051,2022-08-25,142700,0,152600.0,275175.0,122575.0
TX0012863221204002,CUS0012863,SYSN10006223,2022-12-04,464800,0,464800.0,828200.0,363400.0
TX0012863230413003,CUS0012863,SYSN10005514,2023-04-13,744800,0,279400.0,611800.0,332400.0
TX0012863230621004,CUS0012863,SYSN10002896,2023-06-21,328000,0,158325.0,332200.0,173875.0
TX0012863230910005,CUS0012863,SYSN10003406,2023-09-10,111200,0,105300.0,191250.0,85950.0
TX0012863240528006,CUS0012863,SYSN10007199,2024-05-28,305600,1,126675.0,195875.0,69200.0
TX0012863240904007,CUS0012863,SYSN10005817,2024-09-04,102300,0,111750.0,135500.0,23750.0
TX0012863241006008,CUS0012863,SYSN10000772,2024-10-06,210200,0,96800.0,201200.0,104400.0
TX0012863250414009,CUS0012863,SYSN10007905,2025-04-14,118700,0,115950.0,120350.0,4400.0
TX0012863251114010,CUS0012863,SYSN10005706,2025-11-14,115500,0,98200.0,114500.0,16300.0
TX0012864250827000,CUS0012864,SYSN10005394,2025-08-27,118400,0,125775.0,388750.0,262975.0
TX0012865241212000,CUS0012865,SYSN10004570,2024-12-12,207900,0,319775.0,601400.0,281625.0
TX0012865241215002,CUS0012865,SYSN10006943,2024-12-15,1674600,0,811700.0,2045100.0,1233400.0
TX0012865241218003,CUS0012865,SYSN10001025,2024-12-18,1086000,0,314850.0,683550.0,368700.0
TX0012865241220004,CUS0012865,SYSN10003550,2024-12-20,492400,0,433875.0,919875.0,486000.0
TX0012865241221005,CUS0012865,SYSN10003663,2024-12-21,533200,0,292125.0,470650.0,178525.0
TX0012865241223006,CUS0012865,SYSN10004195,2024-12-23,244400,0,264750.0,611750.0,347000.0
TX0012865241228007,CUS0012865,SYSN10000347,2024-12-28,442800,0,434900.0,523200.0,88300.0
TX0012865241230008,CUS0012865,SYSN10007042,2024-12-30,1130100,0,353300.0,769800.0,416500.0
TX0012866250422000,CUS0012866,SYSN10005122,2025-04-22,24400,0,20925.0,30850.0,9925.0
TX0012866250514001,CUS0012866,SYSN10001135,2025-05-14,138500,0,144200.0,177375.0,33175.0
TX0012866250624002,CUS0012866,SYSN10003185,2025-06-24,162000,0,103150.0,149400.0,46250.0
TX0012866251012003,CUS0012866,SYSN10007152,2025-10-12,306000,1,136750.0,160200.0,23450.0
TX0012867251218001,CUS0012867,SYSN10000692,2025-12-18,467600,0,215450.0,466300.0,250850.0
TX0012868230512000,CUS0012868,SYSN10006232,2023-05-12,298900,0,285925.0,594950.0,309025.0
TX0012868230908002,CUS0012868,SYSN10004761,2023-09-08,237000,0,414950.0,785225.0,370275.0
TX0012869230324000,CUS0012869,SYSN10007606,2023-03-24,330600,0,348600.0,748800.0,400200.0
TX0012869230813001,CUS0012869,SYSN10007225,2023-08-13,314500,0,303025.0,667950.0,364925.0
TX0012869230909002,CUS0012869,SYSN10007606,2023-09-09,140100,0,348600.0,748800.0,400200.0
TX0012869230929003,CUS0012869,SYSN10006079,2023-09-29,617400,0,644025.0,1692125.0,1048100.0
TX0012869240613004,CUS0012869,SYSN10007046,2024-06-13,1554900,0,485000.0,1047200.0,562200.0
TX0012869240726005,CUS0012869,SYSN10000041,2024-07-26,1811700,0,675250.0,1689550.0,1014300.0
TX0012869241102006,CUS0012869,SYSN10002274,2024-11-02,1545600,0,380650.0,1017250.0,636600.0
TX0012869241111007,CUS0012869,SYSN10004432,2024-11-11,362200,0,489375.0,1026450.0,537075.0
TX0012869241120008,CUS0012869,SYSN10006259,2024-11-20,847800,0,412325.0,847850.0,435525.0
TX0012870250628000,CUS0012870,SYSN10000722,2025-06-28,326300,0,371100.0,702100.0,331000.0
TX0012870250909001,CUS0012870,SYSN10001727,2025-09-09,878500,0,700400.0,1908725.0,1208325.0
TX0012870251217003,CUS0012870,SYSN10000287,2025-12-17,272100,0,266800.0,613800.0,347000.0
TX0012871231215000,CUS0012871,SYSN10006483,2023-12-15,2090000,0,468875.0,1245975.0,777100.0
TX0012871231231002,CUS0012871,SYSN10005022,2023-12-31,826600,0,407750.0,865100.0,457350.0
TX0012872220420000,CUS0012872,SYSN10004085,2022-04-20,73500,0,73300.0,222475.0,149175.0
TX0012872231205001,CUS0012872,SYSN10002363,2023-12-05,65600,0,61275.0,81150.0,19875.0
TX0012873250814000,CUS0012873,SYSN10000546,2025-08-14,576800,0,634100.0,1302200.0,668100.0
TX0012873250819001,CUS0012873,SYSN10001580,2025-08-19,447300,0,537775.0,1413850.0,876075.0
TX0012873250824002,CUS0012873,SYSN10000041,2025-08-24,2229100,0,675250.0,1689550.0,1014300.0
TX0012873250830003,CUS0012873,SYSN10000895,2025-08-30,974200,0,518575.0,1333600.0,815025.0
TX0012873250909005,CUS0012873,SYSN10006281,2025-09-09,994400,0,749250.0,2109450.0,1360200.0
TX0012873250927006,CUS0012873,SYSN10007899,2025-09-27,1113800,0,592300.0,1316900.0,724600.0
TX0012873250928007,CUS0012873,SYSN10006531,2025-09-28,1165600,0,568400.0,1267350.0,698950.0
TX0012873250930008,CUS0012873,SYSN10004621,2025-09-30,838600,0,764400.0,1622300.0,857900.0
TX0012873251004009,CUS0012873,SYSN10001180,2025-10-04,531900,0,505800.0,1091200.0,585400.0
TX0012873251005010,CUS0012873,SYSN10007586,2025-10-05,500800,0,524250.0,1483350.0,959100.0
TX0012873251010011,CUS0012873,SYSN10000574,2025-10-10,261900,0,510550.0,1284500.0,773950.0
TX0012873251022013,CUS0012873,SYSN10006892,2025-10-22,534500,0,525325.0,1231800.0,706475.0
TX0012873251024014,CUS0012873,SYSN10000574,2025-10-24,525300,0,510550.0,1284500.0,773950.0
TX0012873251104015,CUS0012873,SYSN10006489,2025-11-04,1013800,0,699700.0,1882400.0,1182700.0
TX0012873251123016,CUS0012873,SYSN10002692,2025-11-23,515400,0,510000.0,1075600.0,565600.0
TX0012873251202017,CUS0012873,SYSN10004281,2025-12-02,1792800,0,582050.0,1600750.0,1018700.0
TX0012873251211018,CUS0012873,SYSN10002096,2025-12-11,1114300,0,490900.0,1339750.0,848850.0
TX0012873251212020,CUS0012873,SYSN10002692,2025-12-12,824100,0,510000.0,1075600.0,565600.0
TX0012873251212021,CUS0012873,SYSN10002692,2025-12-12,501600,0,510000.0,1075600.0,565600.0
TX0012873251214022,CUS0012873,SYSN10007469,2025-12-14,1894200,0,628500.0,1722900.0,1094400.0
TX0012873251224023,CUS0012873,SYSN10006079,2025-12-24,604700,0,644025.0,1692125.0,1048100.0
TX0012873251224024,CUS0012873,SYSN10006892,2025-12-24,442800,0,525325.0,1231800.0,706475.0
TX0012873251226025,CUS0012873,SYSN10002096,2025-12-26,487600,0,490900.0,1339750.0,848850.0
TX0012873251228026,CUS0012873,SYSN10007472,2025-12-28,1340600,0,612000.0,1771900.0,1159900.0
TX0012874240705000,CUS0012874,SYSN10005275,2024-07-05,878200,0,372950.0,839800.0,466850.0
TX0012874240710001,CUS0012874,SYSN10007864,2024-07-10,1001200,0,332825.0,678200.0,345375.0
TX0012874240719002,CUS0012874,SYSN10004725,2024-07-19,699400,0,318700.0,695200.0,376500.0
TX0012874240721004,CUS0012874,SYSN10003253,2024-07-21,1508400,0,473400.0,1308700.0,835300.0
TX0012874240831005,CUS0012874,SYSN10007608,2024-08-31,575200,0,592475.0,1256600.0,664125.0
TX0012874240918006,CUS0012874,SYSN10007288,2024-09-18,622500,0,583050.0,1813125.0,1230075.0
TX0012874240919007,CUS0012874,SYSN10006887,2024-09-19,859200,0,932000.0,2444300.0,1512300.0
TX0012874241211008,CUS0012874,SYSN10001813,2024-12-11,335900,0,323300.0,668025.0,344725.0
TX0012875220414000,CUS0012875,SYSN10000499,2022-04-14,877600,0,408950.0,826550.0,417600.0
TX0012875220508001,CUS0012875,SYSN10005550,2022-05-08,1535600,1,400800.0,762400.0,361600.0
TX0012875221221002,CUS0012875,SYSN10006447,2022-12-21,435800,0,365750.0,633525.0,267775.0
TX0012875230323003,CUS0012875,SYSN10003653,2023-03-23,851600,0,425700.0,722700.0,297000.0
TX0012875230429004,CUS0012875,SYSN10005453,2023-04-29,595600,0,364575.0,592150.0,227575.0
TX0012875230727005,CUS0012875,SYSN10004980,2023-07-27,365600,0,357700.0,810650.0,452950.0
TX0012875231109006,CUS0012875,SYSN10006771,2023-11-09,370700,0,390000.0,688200.0,298200.0
TX0012875240322007,CUS0012875,SYSN10001871,2024-03-22,756400,0,351000.0,787400.0,436400.0
TX0012875240828008,CUS0012875,SYSN10007230,2024-08-28,348200,0,354350.0,708150.0,353800.0
TX0012875240906009,CUS0012875,SYSN10006785,2024-09-06,1003200,0,324500.0,717350.0,392850.0
TX0012875240917010,CUS0012875,SYSN10001599,2024-09-17,571200,0,544800.0,1611400.0,1066600.0
TX0012875250112011,CUS0012875,SYSN10000369,2025-01-12,632000,0,643075.0,1878975.0,1235900.0
TX0012875251123012,CUS0012875,SYSN10004504,2025-11-23,704600,0,355825.0,674525.0,318700.0
TX0012876251210001,CUS0012876,SYSN10000786,2025-12-10,219800,0,118450.0,218325.0,99875.0
TX0012877231201000,CUS0012877,SYSN10003006,2023-12-01,405800,0,427450.0,869200.0,441750.0
TX0012877231210001,CUS0012877,SYSN10004701,2023-12-10,505000,0,521200.0,1144200.0,623000.0
TX0012877231216002,CUS0012877,SYSN10003891,2023-12-16,611000,0,304425.0,616100.0,311675.0
TX0012878230906000,CUS0012878,SYSN10003490,2023-09-06,323100,1,121950.0,129350.0,7400.0
TX0012879230105000,CUS0012879,SYSN10003318,2023-01-05,334700,0,307700.0,684300.0,376600.0
TX0012879230604001,CUS0012879,SYSN10000272,2023-06-04,319200,0,267125.0,587225.0,320100.0
TX0012879231216002,CUS0012879,SYSN10001695,2023-12-16,318600,0,303300.0,626950.0,323650.0
TX0012880221007000,CUS0012880,SYSN10006366,2022-10-07,370100,0,347950.0,678600.0,330650.0
TX0012880230105001,CUS0012880,SYSN10006601,2023-01-05,562500,0,532725.0,1231150.0,698425.0
TX0012880231211003,CUS0012880,SYSN10002148,2023-12-11,296200,0,278200.0,563250.0,285050.0
TX0012880240320004,CUS0012880,SYSN10005887,2024-03-20,5597600,0,1381750.0,3532400.0,2150650.0
TX0012880240507005,CUS0012880,SYSN10000322,2024-05-07,618500,0,615750.0,1318500.0,702750.0
TX0012880240918006,CUS0012880,SYSN10001191,2024-09-18,692200,0,321200.0,692200.0,371000.0
TX0012880241126007,CUS0012880,SYSN10006546,2024-11-26,257100,0,274150.0,621950.0,347800.0
TX0012880250728008,CUS0012880,SYSN10007105,2025-07-28,1115100,0,393175.0,811250.0,418075.0
TX0012880250920009,CUS0012880,SYSN10007224,2025-09-20,448200,0,398300.0,846250.0,447950.0
TX0012880251002010,CUS0012880,SYSN10004504,2025-10-02,303900,0,355825.0,674525.0,318700.0
TX0012880251110011,CUS0012880,SYSN10003234,2025-11-10,139300,0,265150.0,603550.0,338400.0
TX0012880251111012,CUS0012880,SYSN10006309,2025-11-11,394200,0,307750.0,611500.0,303750.0
TX0012881221024000,CUS0012881,SYSN10003619,2022-10-24,912700,0,940350.0,2248800.0,1308450.0
TX0012881221231001,CUS0012881,SYSN10002042,2022-12-31,838500,1,289725.0,359475.0,69750.0
TX0012881230203002,CUS0012881,SYSN10000817,2023-02-03,785700,0,754900.0,1909200.0,1154300.0
TX0012881230408003,CUS0012881,SYSN10004474,2023-04-08,288600,0,290400.0,545600.0,255200.0
TX0012881230704004,CUS0012881,SYSN10004038,2023-07-04,1794700,0,671350.0,1479900.0,808550.0
TX0012881231230005,CUS0012881,SYSN10007201,2023-12-30,960200,0,861225.0,2229400.0,1368175.0
TX0012881240419006,CUS0012881,SYSN10004779,2024-04-19,838600,0,361075.0,639500.0,278425.0
TX0012881241013007,CUS0012881,SYSN10007604,2024-10-13,356000,0,318200.0,487925.0,169725.0
TX0012882250106000,CUS0012882,SYSN10002416,2025-01-06,128400,0,131175.0,167625.0,36450.0
TX0012882250524001,CUS0012882,SYSN10006723,2025-05-24,577500,1,165650.0,279600.0,113950.0
TX0012882250820002,CUS0012882,SYSN10000548,2025-08-20,236800,0,151500.0,211600.0,60100.0
TX0012882251024003,CUS0012882,SYSN10003534,2025-10-24,222500,0,107375.0,205025.0,97650.0
TX0012882251212004,CUS0012882,SYSN10000776,2025-12-12,140700,0,136000.0,154100.0,18100.0
TX0012883250319000,CUS0012883,SYSN10004812,2025-03-19,92000,0,91775.0,180350.0,88575.0
TX0012883250402001,CUS0012883,SYSN10003536,2025-04-02,62100,0,67700.0,124800.0,57100.0
TX0012884230726000,CUS0012884,SYSN10007111,2023-07-26,344200,0,163100.0,300775.0,137675.0
TX0012885250208000,CUS0012885,SYSN10002688,2025-02-08,1040600,0,483250.0,1231925.0,748675.0
TX0012885250430001,CUS0012885,SYSN10006152,2025-04-30,825300,0,517325.0,1425525.0,908200.0
TX0012885250504002,CUS0012885,SYSN10001751,2025-05-04,1500100,0,814800.0,1689000.0,874200.0
TX0012885250624004,CUS0012885,SYSN10002096,2025-06-24,335200,0,490900.0,1339750.0,848850.0
TX0012885250815005,CUS0012885,SYSN10001287,2025-08-15,1869600,0,621725.0,1344050.0,722325.0
TX0012885251007006,CUS0012885,SYSN10004007,2025-10-07,2683800,0,844000.0,1730250.0,886250.0
TX0012885251127007,CUS0012885,SYSN10001116,2025-11-27,1103200,0,552875.0,1230950.0,678075.0
TX0012885251218008,CUS0012885,SYSN10002846,2025-12-18,871300,0,959600.0,2101750.0,1142150.0
TX0012886231206000,CUS0012886,SYSN10000986,2023-12-06,71900,0,46925.0,63575.0,16650.0
TX0012887250717000,CUS0012887,SYSN10006637,2025-07-17,1292400,1,300925.0,624675.0,323750.0
TX0012887250810001,CUS0012887,SYSN10005158,2025-08-10,810900,0,471000.0,865400.0,394400.0
TX0012888240101000,CUS0012888,SYSN10001017,2024-01-01,656200,0,285250.0,620000.0,334750.0
TX0012888240421001,CUS0012888,SYSN10003148,2024-04-21,112300,0,113700.0,236800.0,123100.0
TX0012888240610002,CUS0012888,SYSN10003854,2024-06-10,128500,0,111100.0,153650.0,42550.0
TX0012888240616003,CUS0012888,SYSN10007386,2024-06-16,132400,0,126000.0,253400.0,127400.0
TX0012888240723004,CUS0012888,SYSN10001776,2024-07-23,213400,0,201550.0,461350.0,259800.0
TX0012888241115005,CUS0012888,SYSN10002295,2024-11-15,128800,0,128800.0,134000.0,5200.0
TX0012888250124007,CUS0012888,SYSN10002698,2025-01-24,632100,0,182300.0,380350.0,198050.0
TX0012888250207008,CUS0012888,SYSN10001773,2025-02-07,125500,0,110800.0,209300.0,98500.0
TX0012888250603009,CUS0012888,SYSN10003124,2025-06-03,104600,0,94500.0,212600.0,118100.0
TX0012888250908010,CUS0012888,SYSN10000499,2025-09-08,497100,0,408950.0,826550.0,417600.0
TX0012889251026000,CUS0012889,SYSN10006047,2025-10-26,161800,0,146800.0,179300.0,32500.0
TX0012890250708000,CUS0012890,SYSN10002762,2025-07-08,45300,0,46525.0,48975.0,2450.0
TX0012891250122000,CUS0012891,SYSN10000843,2025-01-22,207400,1,102800.0,111000.0,8200.0
TX0012892250702000,CUS0012892,SYSN10002369,2025-07-02,175000,0,175975.0,398300.0,222325.0
TX0012892250804001,CUS0012892,SYSN10000860,2025-08-04,236700,0,238725.0,470300.0,231575.0
TX0012892250811002,CUS0012892,SYSN10000698,2025-08-11,151900,0,178900.0,380600.0,201700.0
TX0012892250902003,CUS0012892,SYSN10007432,2025-09-02,105900,0,95775.0,160850.0,65075.0
TX0012892250907004,CUS0012892,SYSN10004747,2025-09-07,301100,0,384200.0,854825.0,470625.0
TX0012892251005005,CUS0012892,SYSN10003780,2025-10-05,146200,0,122150.0,216250.0,94100.0
TX0012892251017006,CUS0012892,SYSN10004098,2025-10-17,125200,0,123200.0,264400.0,141200.0
